ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
7937;43015;Infinix Note 40 Pro;Celulares;4;3603;14412;0;14412;Centro-Oeste;Loja Física;Em trânsito;GO;2377,98;9511,92;4900,08;0,34;18;Masculino;18-29;45;8;Correios;Cartão de Crédito;4
7950;43021;Motorola Moto G34;Celulares;6;4617;27702;0,1;24931,8;Nordeste;Online;Em trânsito;SE;2169,99;13019,94;11911,86;0,477777778;19;Masculino;18-29;115;9;LogTech Express;Boleto;5
7958;45614;Xiaomi Pad 5;Celulares;5;4718;23590;0,1;21231;Norte;Loja Física;Entregue;PA;1981,56;9907,8;11323,2;0,533333333;92;Não Informado;50+;66;8;LogTech Express;PIX;4
7969;45030;Samsung Galaxy Z Flip 6;Celulares;4;3818;15272;0,1;13744,8;Norte;Loja Física;Entregue;RO;1641,74;6566,96;7177,84;0,522222222;40;Masculino;30-49;25;15;Correios;PIX;1
7988;45728;Xiaomi Pad 5;Celulares;7;3930;27510;0;27510;Norte;Online;Em trânsito;AM;2751;19257;8253;0,3;69;Não Informado;50+;170;15;LogTech Express;PIX;5
8004;46021;Xiaomi Redmi A3;Celulares;5;4364;21820;0,05;20729;Nordeste;Online;Cancelado;PE;2443,84;12219,2;8509,8;0,410526316;54;Feminino;50+;17;0;TransFrete;PIX;3
8005;43004;Realme C67;Celulares;3;4366;13098;0;13098;Norte;Loja Física;Cancelado;AM;2575,94;7727,82;5370,18;0,41;30;Masculino;30-49;120;0;TransFrete;Boleto;3
8009;43676;iPhone 15 Pro;Celulares;3;4501;13503;0,1;12152,7;Nordeste;Marketplace;Cancelado;SE;3015,67;9047,01;3105,69;0,255555556;57;Não Informado;50+;56;0;TransFrete;Voucher;1
8013;44726;Xiaomi POCO X6 Neo;Celulares;8;3822;30576;0,15;25989,6;Sudeste;Online;Em trânsito;ES;1719,9;13759,2;12230,4;0,470588235;70;Masculino;50+;30;14;LogTech Express;PIX;1
8015;44899;Vivo V40;Celulares;9;1273;11457;0,1;10311,3;Nordeste;Loja Física;Em trânsito;AL;674,69;6072,21;4239,09;0,411111111;34;Feminino;30-49;135;10;LogTech Express;PIX;3
8041;44804;iPhone 15 Pro Max;Celulares;10;2816;28160;0,15;23936;Sudeste;Marketplace;Cancelado;MG;1971,2;19712;4224;0,176470588;89;Não Informado;50+;160;0;LogTech Express;PIX;5
8045;44138;Sony Xperia 1 VI;Celulares;7;4220;29540;0;29540;Nordeste;Marketplace;Entregue;PI;2363,2;16542,4;12997,6;0,44;90;Feminino;50+;112;16;TransFrete;Boleto;5
8048;44791;Realme Note 50;Celulares;9;3515;31635;0,15;26889,75;Nordeste;Marketplace;Cancelado;SE;2109;18981;7908,75;0,294117647;23;Não Informado;18-29;163;0;LogTech Express;Cartão de Crédito;4
8052;45934;Infinix Hot 40i;Celulares;7;3385;23695;0,05;22510,25;Nordeste;Loja Física;Cancelado;PB;1624,8;11373,6;11136,65;0,494736842;60;Feminino;50+;78;0;Correios;Cartão de Crédito;3
8055;43865;Xiaomi Redmi Note 12;Celulares;4;4923;19692;0;19692;Sul;Marketplace;Em trânsito;RS;3003,03;12012,12;7679,88;0,39;66;Masculino;50+;103;21;TransFrete;Voucher;5
8056;42911;Motorola Moto G54;Celulares;6;2898;17388;0,05;16518,6;Nordeste;Online;Cancelado;BA;1564,92;9389,52;7129,08;0,431578947;95;Não Informado;50+;166;0;LogTech Express;PIX;3
8059;45523;Motorola Moto G34;Celulares;8;2875;23000;0,05;21850;Centro-Oeste;Loja Física;Cancelado;GO;1552,5;12420;9430;0,431578947;20;Masculino;18-29;154;0;Correios;Boleto;5
8072;44822;Samsung Galaxy A56 5G;Celulares;10;1654;16540;0;16540;Norte;Online;Entregue;AM;1157,8;11578;4962;0,3;74;Não Informado;50+;87;2;LogTech Express;Voucher;5
8083;45702;Samsung Galaxy Z Flip 5;Celulares;6;1684;10104;0;10104;Nordeste;Marketplace;Entregue;RN;892,52;5355,12;4748,88;0,47;42;Masculino;30-49;117;13;Correios;PIX;1
8085;45564;iPhone 14 Pro;Celulares;7;1561;10927;0,05;10380,65;Sudeste;Loja Física;Cancelado;ES;858,55;6009,85;4370,8;0,421052632;80;Feminino;50+;52;0;Correios;Boleto;4
8097;43422;Samsung Galaxy Z Flip 5;Celulares;4;4171;16684;0,1;15015,6;Nordeste;Loja Física;Entregue;AL;1835,24;7340,96;7674,64;0,511111111;23;Feminino;18-29;158;25;Correios;Cartão de Crédito;5
8101;45778;POCO M6 Pro;Celulares;9;4829;43461;0,05;41287,95;Sudeste;Online;Em trânsito;RJ;3187,14;28684,26;12603,69;0,305263158;74;Não Informado;50+;110;25;LogTech Express;Boleto;5
8112;45451;Nokia G22;Celulares;9;1637;14733;0,1;13259,7;Sudeste;Online;Entregue;MG;785,76;7071,84;6187,86;0,466666667;91;Não Informado;50+;131;11;Correios;Boleto;3
8113;45706;Xiaomi Redmi Note 12;Celulares;10;4338;43380;0,05;41211;Sudeste;Marketplace;Entregue;RJ;2169;21690;19521;0,473684211;33;Masculino;30-49;148;10;Correios;Voucher;3
8115;44168;iPhone 14 128GB;Celulares;7;3306;23142;0,05;21984,9;Sul;Marketplace;Cancelado;SC;2281,14;15967,98;6016,92;0,273684211;70;Não Informado;50+;24;0;TransFrete;PIX;2
8117;45330;Samsung Galaxy A15;Celulares;8;2474;19792;0;19792;Norte;Online;Cancelado;RR;1434,92;11479,36;8312,64;0,42;31;Não Informado;30-49;131;0;LogTech Express;PIX;2
8119;43901;Samsung Galaxy S23 FE;Celulares;6;4275;25650;0;25650;Nordeste;Marketplace;Entregue;CE;2009,25;12055,5;13594,5;0,53;27;Masculino;18-29;49;25;Correios;Voucher;3
8120;44766;Xiaomi Redmi Note 14 Pro;Celulares;7;2071;14497;0,05;13772,15;Sul;Online;Entregue;SC;1366,86;9568,02;4204,13;0,305263158;69;Não Informado;50+;54;18;Correios;Cartão de Crédito;5
8126;44291;Samsung Galaxy Z Fold 6;Celulares;7;2549;17843;0,1;16058,7;Sudeste;Online;Entregue;ES;1299,99;9099,93;6958,77;0,433333333;49;Feminino;30-49;21;6;LogTech Express;Voucher;3
8131;43501;iPhone 13 128GB;Celulares;4;3544;14176;0,15;12049,6;Norte;Loja Física;Cancelado;TO;1949,2;7796,8;4252,8;0,352941176;84;Feminino;50+;175;0;Correios;Voucher;2
8134;43427;OnePlus 12;Celulares;10;1700;17000;0;17000;Norte;Loja Física;Em trânsito;TO;1173;11730;5270;0,31;52;Feminino;50+;115;16;TransFrete;PIX;4
8135;43045;Honor Magic 6 Pro;Celulares;9;4909;44181;0;44181;Centro-Oeste;Marketplace;Em trânsito;MS;3141,76;28275,84;15905,16;0,36;95;Feminino;50+;160;13;Correios;PIX;1
8139;42980;Motorola Moto G54;Celulares;10;4115;41150;0,15;34977,5;Norte;Loja Física;Entregue;RO;2386,7;23867;11110,5;0,317647059;41;Feminino;30-49;151;2;Correios;Voucher;5
8145;43020;iPhone 14 Pro;Celulares;10;3612;36120;0,05;34314;Nordeste;Loja Física;Entregue;RN;2456,16;24561,6;9752,4;0,284210526;73;Masculino;50+;105;5;LogTech Express;Cartão de Crédito;2
8150;44597;Samsung Galaxy Z Flip 5;Celulares;7;4839;33873;0;33873;Nordeste;Online;Entregue;BA;2564,67;17952,69;15920,31;0,47;86;Feminino;50+;179;3;Correios;Cartão de Crédito;4
8157;42830;Xiaomi POCO X7 Pro;Celulares;4;4628;18512;0,05;17586,4;Norte;Loja Física;Entregue;AC;3008,2;12032,8;5553,6;0,315789474;76;Masculino;50+;44;18;TransFrete;Voucher;1
8173;43975;Xiaomi Redmi Note 14 Pro;Celulares;3;4740;14220;0,15;12087;Norte;Marketplace;Em trânsito;TO;2038,2;6114,6;5972,4;0,494117647;77;Feminino;50+;98;25;Correios;Cartão de Crédito;1
8182;44115;Xiaomi Redmi 13C;Celulares;9;4688;42192;0,1;37972,8;Centro-Oeste;Loja Física;Cancelado;DF;2015,84;18142,56;19830,24;0,522222222;84;Feminino;50+;110;0;LogTech Express;Voucher;2
8190;44219;POCO M6 Pro;Celulares;5;4780;23900;0,15;20315;Centro-Oeste;Marketplace;Entregue;MT;2103,2;10516;9799;0,482352941;77;Não Informado;50+;177;12;Correios;Cartão de Crédito;4
8196;45353;iPhone 15 Plus;Celulares;4;2668;10672;0,05;10138,4;Sul;Loja Física;Cancelado;RS;1600,8;6403,2;3735,2;0,368421053;80;Masculino;50+;64;0;Correios;Voucher;2
8199;44392;iPhone SE 4;Celulares;3;4026;12078;0,05;11474,1;Nordeste;Online;Cancelado;PE;1892,22;5676,66;5797,44;0,505263158;40;Masculino;30-49;33;0;Correios;Cartão de Crédito;1
8216;42985;Samsung Galaxy Z Flip 5;Celulares;9;3898;35082;0,1;31573,8;Nordeste;Online;Entregue;PB;1637,16;14734,44;16839,36;0,533333333;90;Masculino;50+;65;20;LogTech Express;Cartão de Crédito;2
8220;44851;POCO M5 Pro;Celulares;10;3623;36230;0;36230;Norte;Loja Física;Entregue;TO;1920,19;19201,9;17028,1;0,47;38;Não Informado;30-49;98;17;Correios;Voucher;3
8223;44034;iPhone 14 Pro;Celulares;10;2768;27680;0,1;24912;Norte;Loja Física;Entregue;AC;1217,92;12179,2;12732,8;0,511111111;19;Masculino;18-29;161;25;Correios;Voucher;3
8230;43482;Asus ROG Phone 9;Celulares;5;2584;12920;0,1;11628;Norte;Loja Física;Em trânsito;AC;1343,68;6718,4;4909,6;0,422222222;83;Masculino;50+;141;14;LogTech Express;PIX;2
8232;44677;Infinix Hot 40i;Celulares;7;4921;34447;0,05;32724,65;Nordeste;Marketplace;Entregue;MA;3247,86;22735,02;9989,63;0,305263158;29;Feminino;18-29;164;18;TransFrete;PIX;2
8238;42846;iPhone 14 Pro;Celulares;8;2799;22392;0;22392;Norte;Marketplace;Entregue;RO;1511,46;12091,68;10300,32;0,46;77;Masculino;50+;67;25;LogTech Express;PIX;5
8249;45953;Xiaomi Pad 5;Celulares;9;3656;32904;0,05;31258,8;Nordeste;Online;Em trânsito;AL;1937,68;17439,12;13819,68;0,442105263;87;Masculino;50+;114;13;Correios;PIX;5
8258;45294;Samsung Galaxy A15;Celulares;10;4102;41020;0,05;38969;Norte;Online;Entregue;AC;2871,4;28714;10255;0,263157895;84;Feminino;50+;159;2;Correios;PIX;1
8260;43665;Nothing Phone (2a);Celulares;9;2002;18018;0,05;17117,1;Nordeste;Online;Entregue;CE;1081,08;9729,72;7387,38;0,431578947;41;Não Informado;30-49;86;24;LogTech Express;Boleto;1
8266;44210;Xiaomi POCO F6;Celulares;4;3092;12368;0,15;10512,8;Sudeste;Marketplace;Em trânsito;SP;1546;6184;4328,8;0,411764706;74;Não Informado;50+;54;22;Correios;Cartão de Crédito;3
8283;45983;OnePlus 12;Celulares;3;4389;13167;0,1;11850,3;Nordeste;Online;Entregue;RN;2150,61;6451,83;5398,47;0,455555556;53;Masculino;50+;170;24;Correios;PIX;4
8286;44533;iPhone 15 Pro;Celulares;7;2639;18473;0,1;16625,7;Sul;Marketplace;Entregue;PR;1398,67;9790,69;6835,01;0,411111111;65;Feminino;50+;124;9;Correios;PIX;4
8293;43918;Samsung Galaxy S25 FE;Celulares;6;3875;23250;0,1;20925;Nordeste;Marketplace;Cancelado;MA;1898,75;11392,5;9532,5;0,455555556;45;Feminino;30-49;74;0;Correios;PIX;4
8295;43351;Samsung Galaxy Z Fold 6;Celulares;9;2684;24156;0;24156;Norte;Online;Cancelado;PA;1476,2;13285,8;10870,2;0,45;35;Masculino;30-49;99;0;Correios;Boleto;3
8301;44869;Motorola Moto G34;Celulares;5;3458;17290;0;17290;Norte;Marketplace;Cancelado;AM;2316,86;11584,3;5705,7;0,33;60;Masculino;50+;147;0;LogTech Express;Boleto;2
8317;43957;Realme 13 Pro+;Celulares;10;3870;38700;0,1;34830;Sudeste;Loja Física;Entregue;RJ;1818,9;18189;16641;0,477777778;95;Não Informado;50+;19;25;Correios;Cartão de Crédito;5
8336;44138;Xiaomi Redmi Note 14 Pro;Celulares;9;3612;32508;0,05;30882,6;Centro-Oeste;Online;Entregue;MS;1480,92;13328,28;17554,32;0,568421053;27;Masculino;18-29;86;2;TransFrete;Voucher;2
8338;43027;Xiaomi Redmi Note 12;Celulares;10;2333;23330;0,1;20997;Centro-Oeste;Online;Entregue;MS;1283,15;12831,5;8165,5;0,388888889;60;Masculino;50+;140;20;LogTech Express;Voucher;4
8340;44880;Infinix Note 40 Pro;Celulares;4;4006;16024;0,15;13620,4;Sul;Marketplace;Entregue;RS;2363,54;9454,16;4166,24;0,305882353;77;Não Informado;50+;28;20;TransFrete;PIX;1
8351;44480;iPhone SE 4;Celulares;10;3812;38120;0;38120;Norte;Marketplace;Entregue;AC;2554,04;25540,4;12579,6;0,33;67;Feminino;50+;89;10;TransFrete;PIX;4
8352;45020;Realme Note 50;Celulares;7;1450;10150;0;10150;Norte;Marketplace;Em trânsito;AC;739,5;5176,5;4973,5;0,49;40;Masculino;30-49;74;7;Correios;Cartão de Crédito;4
8358;43902;Infinix Hot 40i;Celulares;5;3759;18795;0,1;16915,5;Sul;Marketplace;Cancelado;RS;2292,99;11464,95;5450,55;0,322222222;48;Não Informado;30-49;163;0;Correios;PIX;3
8371;44364;Nothing Phone (2a);Celulares;10;2400;24000;0,05;22800;Nordeste;Online;Cancelado;PI;1680;16800;6000;0,263157895;79;Não Informado;50+;30;0;LogTech Express;Voucher;1
8377;44982;Motorola Moto G24;Celulares;9;3783;34047;0,1;30642,3;Sul;Loja Física;Em trânsito;SC;2610,27;23492,43;7149,87;0,233333333;86;Masculino;50+;143;17;Correios;Cartão de Crédito;4
8379;44332;Samsung Galaxy A15;Celulares;6;3985;23910;0,05;22714,5;Norte;Marketplace;Cancelado;PA;2072,2;12433,2;10281,3;0,452631579;86;Feminino;50+;91;0;TransFrete;Boleto;3
8385;45551;Realme C67;Celulares;5;3200;16000;0;16000;Norte;Marketplace;Entregue;TO;2080;10400;5600;0,35;67;Não Informado;50+;19;6;TransFrete;PIX;5
8417;43550;iPhone 15 Plus;Celulares;5;2398;11990;0,1;10791;Norte;Marketplace;Cancelado;RR;1246,96;6234,8;4556,2;0,422222222;29;Masculino;18-29;76;0;LogTech Express;Boleto;5
8419;42961;Nokia G22;Celulares;10;4544;45440;0,15;38624;Sudeste;Loja Física;Entregue;ES;3135,36;31353,6;7270,4;0,188235294;29;Não Informado;18-29;34;7;Correios;Boleto;2
8424;43446;Samsung Galaxy A15;Celulares;4;2826;11304;0;11304;Norte;Loja Física;Cancelado;AP;1215,18;4860,72;6443,28;0,57;74;Masculino;50+;147;0;LogTech Express;PIX;5
8434;43890;OnePlus 13R;Celulares;10;1776;17760;0;17760;Nordeste;Loja Física;Entregue;RN;1118,88;11188,8;6571,2;0,37;34;Feminino;30-49;64;23;LogTech Express;Boleto;5
8440;45179;Samsung Galaxy S24;Celulares;8;4006;32048;0,15;27240,8;Centro-Oeste;Online;Entregue;GO;2123,18;16985,44;10255,36;0,376470588;87;Feminino;50+;101;17;LogTech Express;Boleto;4
8448;43009;Samsung Galaxy S24;Celulares;10;2327;23270;0,1;20943;Nordeste;Marketplace;Entregue;SE;1466,01;14660,1;6282,9;0,3;27;Não Informado;18-29;125;9;TransFrete;PIX;3
8449;44672;iPhone 14 128GB;Celulares;6;2678;16068;0,1;14461,2;Sudeste;Marketplace;Entregue;ES;1151,54;6909,24;7551,96;0,522222222;29;Masculino;18-29;63;3;Correios;Voucher;3
8455;45001;Xiaomi Redmi 13C;Celulares;7;2741;19187;0;19187;Nordeste;Loja Física;Cancelado;AL;1507,55;10552,85;8634,15;0,45;41;Masculino;30-49;153;0;TransFrete;PIX;1
8469;43914;Xiaomi Redmi Note 12;Celulares;7;4729;33103;0;33103;Sudeste;Online;Entregue;RJ;2600,95;18206,65;14896,35;0,45;21;Feminino;18-29;52;24;TransFrete;PIX;5
8480;45042;Samsung Galaxy Z Flip 6;Celulares;6;4874;29244;0;29244;Norte;Marketplace;Em trânsito;AM;2534,48;15206,88;14037,12;0,48;79;Feminino;50+;25;20;LogTech Express;Voucher;1
8482;42935;OnePlus 12;Celulares;9;4127;37143;0,05;35285,85;Nordeste;Loja Física;Cancelado;MA;1980,96;17828,64;17457,21;0,494736842;85;Masculino;50+;84;0;Correios;Cartão de Crédito;1
8496;45825;Nothing Phone (2a);Celulares;6;2267;13602;0;13602;Sul;Marketplace;Entregue;SC;1428,21;8569,26;5032,74;0,37;42;Feminino;30-49;44;3;TransFrete;Cartão de Crédito;1
8503;43809;Samsung Galaxy M35;Celulares;6;2446;14676;0,15;12474,6;Sudeste;Online;Em trânsito;MG;1271,92;7631,52;4843,08;0,388235294;22;Masculino;18-29;73;23;Correios;PIX;4
8508;45086;Samsung Galaxy Z Flip 6;Celulares;6;3200;19200;0;19200;Nordeste;Online;Em trânsito;SE;1280;7680;11520;0,6;34;Masculino;30-49;111;25;Correios;Boleto;5
8513;43361;Oppo Reno 12 Pro;Celulares;6;3795;22770;0,15;19354,5;Norte;Online;Entregue;RR;1783,65;10701,9;8652,6;0,447058824;51;Não Informado;50+;150;17;TransFrete;PIX;5
8567;45070;Motorola Moto G34;Celulares;3;3859;11577;0,05;10998,15;Norte;Marketplace;Cancelado;RO;2469,76;7409,28;3588,87;0,326315789;37;Não Informado;30-49;145;0;LogTech Express;Voucher;4
8575;42854;Samsung Galaxy Z Flip 6;Celulares;6;1761;10566;0,05;10037,7;Sudeste;Online;Entregue;RJ;1021,38;6128,28;3909,42;0,389473684;40;Não Informado;30-49;152;25;TransFrete;PIX;3
8585;45369;Xiaomi Redmi 13C;Celulares;10;2818;28180;0,05;26771;Sul;Loja Física;Entregue;RS;1888,06;18880,6;7890,4;0,294736842;33;Feminino;30-49;101;25;TransFrete;Voucher;4
8586;44336;iPhone 16 Pro Max;Celulares;9;1970;17730;0;17730;Nordeste;Online;Em trânsito;BA;1339,6;12056,4;5673,6;0,32;37;Não Informado;30-49;38;13;Correios;PIX;5
8589;45118;Honor Magic 6 Pro;Celulares;3;3901;11703;0,1;10532,7;Nordeste;Marketplace;Cancelado;AL;1560,4;4681,2;5851,5;0,555555556;51;Masculino;50+;145;0;TransFrete;Voucher;1
8593;45661;Motorola Edge 50 Ultra;Celulares;7;1651;11557;0,1;10401,3;Sul;Marketplace;Cancelado;RS;1073,15;7512,05;2889,25;0,277777778;85;Feminino;50+;106;0;TransFrete;Cartão de Crédito;5
8605;43880;iPhone 16 Pro Max;Celulares;4;4978;19912;0,1;17920,8;Nordeste;Loja Física;Entregue;RN;2489;9956;7964,8;0,444444444;86;Não Informado;50+;73;19;Correios;Voucher;5
8608;45681;Realme C67;Celulares;10;4517;45170;0,1;40653;Norte;Marketplace;Cancelado;AC;2574,69;25746,9;14906,1;0,366666667;62;Masculino;50+;104;0;TransFrete;Boleto;4
8610;44838;Samsung Galaxy A56 5G;Celulares;8;1910;15280;0,15;12988;Nordeste;Loja Física;Em trânsito;MA;1260,6;10084,8;2903,2;0,223529412;46;Não Informado;30-49;57;24;LogTech Express;Boleto;5
8627;45169;POCO M6 Pro;Celulares;7;2434;17038;0,1;15334,2;Norte;Marketplace;Entregue;TO;1387,38;9711,66;5622,54;0,366666667;65;Feminino;50+;121;8;TransFrete;Boleto;5
8635;42938;Motorola Edge 50 Ultra;Celulares;6;2331;13986;0,05;13286,7;Nordeste;Marketplace;Cancelado;RN;1538,46;9230,76;4055,94;0,305263158;62;Feminino;50+;100;0;Correios;Cartão de Crédito;3
8643;45779;Samsung Galaxy M35;Celulares;7;1724;12068;0,15;10257,8;Norte;Marketplace;Entregue;AC;896,48;6275,36;3982,44;0,388235294;90;Feminino;50+;30;14;Correios;Cartão de Crédito;5
8658;43134;Motorola Moto G85;Celulares;10;2859;28590;0;28590;Nordeste;Marketplace;Em trânsito;CE;1886,94;18869,4;9720,6;0,34;40;Não Informado;30-49;88;16;Correios;Boleto;3
8665;44216;iPhone 14 Pro;Celulares;8;2941;23528;0,05;22351,6;Sudeste;Online;Em trânsito;SP;2058,7;16469,6;5882;0,263157895;62;Feminino;50+;71;14;Correios;Boleto;1
8667;45682;iPhone 15 Pro;Celulares;3;4854;14562;0,15;12377,7;Norte;Marketplace;Entregue;AC;3300,72;9902,16;2475,54;0,2;44;Feminino;30-49;117;4;TransFrete;Cartão de Crédito;2
8674;42882;Xiaomi Redmi A3;Celulares;10;4343;43430;0,05;41258,5;Centro-Oeste;Loja Física;Entregue;GO;1997,78;19977,8;21280,7;0,515789474;31;Masculino;30-49;37;7;TransFrete;Boleto;3
8679;43521;Realme 13 Pro+;Celulares;9;2029;18261;0;18261;Nordeste;Marketplace;Cancelado;AL;892,76;8034,84;10226,16;0,56;68;Masculino;50+;30;0;LogTech Express;Cartão de Crédito;3
8692;45434;Oppo Reno 12 Pro;Celulares;6;2196;13176;0,05;12517,2;Nordeste;Loja Física;Cancelado;PE;1471,32;8827,92;3689,28;0,294736842;53;Feminino;50+;154;0;TransFrete;Boleto;2
8702;43490;Samsung Galaxy S23 FE;Celulares;7;3318;23226;0,05;22064,7;Centro-Oeste;Marketplace;Cancelado;MT;2057,16;14400,12;7664,58;0,347368421;54;Não Informado;50+;159;0;TransFrete;PIX;4
8705;43328;POCO M6 Pro;Celulares;4;2652;10608;0,05;10077,6;Sudeste;Marketplace;Cancelado;RJ;1060,8;4243,2;5834,4;0,578947368;52;Masculino;50+;129;0;Correios;Cartão de Crédito;4
8711;44828;Samsung Galaxy S25 FE;Celulares;4;4752;19008;0,05;18057,6;Nordeste;Marketplace;Em trânsito;SE;2471,04;9884,16;8173,44;0,452631579;72;Masculino;50+;99;19;LogTech Express;Voucher;5
8720;42993;Samsung Galaxy S24;Celulares;5;3573;17865;0,05;16971,75;Nordeste;Online;Em trânsito;CE;2072,34;10361,7;6610,05;0,389473684;79;Não Informado;50+;161;21;TransFrete;PIX;5
8725;44006;POCO M6 Pro;Celulares;7;4862;34034;0;34034;Centro-Oeste;Online;Entregue;GO;2868,58;20080,06;13953,94;0,41;79;Não Informado;50+;164;6;Correios;Boleto;5
8728;44351;Nothing Phone (2a);Celulares;7;2561;17927;0;17927;Sul;Loja Física;Entregue;RS;1434,16;10039,12;7887,88;0,44;20;Feminino;18-29;178;23;TransFrete;PIX;3
8730;44959;Samsung Galaxy Z Fold 6;Celulares;4;3686;14744;0,15;12532,4;Sul;Online;Em trânsito;SC;1916,72;7666,88;4865,52;0,388235294;25;Masculino;18-29;66;6;Correios;Cartão de Crédito;4
8732;42820;Xiaomi POCO X6 Neo;Celulares;4;4456;17824;0,05;16932,8;Nordeste;Loja Física;Cancelado;PB;3030,08;12120,32;4812,48;0,284210526;30;Masculino;30-49;84;0;Correios;Voucher;1
8734;42777;Xiaomi POCO X7 Pro;Celulares;8;2311;18488;0,15;15714,8;Nordeste;Marketplace;Entregue;RN;1571,48;12571,84;3142,96;0,2;81;Não Informado;50+;26;6;LogTech Express;Voucher;2
8737;45976;Motorola Moto G85;Celulares;5;3189;15945;0,05;15147,75;Nordeste;Online;Entregue;MA;1307,49;6537,45;8610,3;0,568421053;24;Feminino;18-29;49;3;LogTech Express;Cartão de Crédito;4
8743;43304;Motorola Moto G85;Celulares;10;1876;18760;0,05;17822;Nordeste;Online;Entregue;CE;1106,84;11068,4;6753,6;0,378947368;45;Não Informado;30-49;82;2;TransFrete;Voucher;1
8761;45680;Xiaomi POCO X7 Pro;Celulares;6;2164;12984;0,1;11685,6;Sudeste;Loja Física;Entregue;SP;1406,6;8439,6;3246;0,277777778;68;Feminino;50+;89;5;LogTech Express;Cartão de Crédito;4
8765;43969;iPhone 15 Plus;Celulares;10;1757;17570;0,1;15813;Sul;Marketplace;Entregue;PR;1071,77;10717,7;5095,3;0,322222222;81;Masculino;50+;86;6;Correios;Voucher;2
8780;44800;Xiaomi POCO X7 Pro;Celulares;7;4672;32704;0;32704;Norte;Marketplace;Entregue;RO;2616,32;18314,24;14389,76;0,44;71;Masculino;50+;124;7;Correios;Boleto;4
8781;43425;Nokia G22;Celulares;9;4610;41490;0,1;37341;Nordeste;Online;Cancelado;RN;2673,8;24064,2;13276,8;0,355555556;60;Não Informado;50+;92;0;LogTech Express;PIX;4
8788;44146;Samsung Galaxy A07;Celulares;8;1877;15016;0,15;12763,6;Norte;Loja Física;Cancelado;PA;844,65;6757,2;6006,4;0,470588235;27;Masculino;18-29;48;0;TransFrete;Boleto;1
8793;45012;Motorola Moto G85;Celulares;10;2245;22450;0;22450;Norte;Online;Cancelado;AP;1189,85;11898,5;10551,5;0,47;68;Não Informado;50+;94;0;TransFrete;Boleto;5
8812;44737;Nothing Phone (2a);Celulares;6;3032;18192;0,15;15463,2;Norte;Loja Física;Entregue;RR;1516;9096;6367,2;0,411764706;48;Não Informado;30-49;73;21;LogTech Express;Cartão de Crédito;2
8818;45798;Vivo V40;Celulares;7;4539;31773;0;31773;Nordeste;Marketplace;Em trânsito;SE;2995,74;20970,18;10802,82;0,34;47;Feminino;30-49;83;5;TransFrete;PIX;5
8824;44468;iPhone 13 128GB;Celulares;8;3946;31568;0;31568;Centro-Oeste;Online;Em trânsito;MS;2051,92;16415,36;15152,64;0,48;67;Feminino;50+;125;8;LogTech Express;Cartão de Crédito;4
8829;45654;iPhone SE 4;Celulares;9;4162;37458;0,1;33712,2;Sudeste;Online;Entregue;MG;2289,1;20601,9;13110,3;0,388888889;45;Masculino;30-49;51;19;Correios;Cartão de Crédito;4
8831;43281;Realme C67;Celulares;4;2909;11636;0,05;11054,2;Norte;Online;Cancelado;AC;1221,78;4887,12;6167,08;0,557894737;90;Masculino;50+;50;0;LogTech Express;Cartão de Crédito;2
8841;43582;Realme C67;Celulares;4;2805;11220;0,05;10659;Sudeste;Marketplace;Entregue;RJ;1542,75;6171;4488;0,421052632;66;Masculino;50+;160;19;Correios;Boleto;2
8851;44651;OnePlus 12;Celulares;7;4330;30310;0,05;28794,5;Nordeste;Marketplace;Entregue;PB;2727,9;19095,3;9699,2;0,336842105;39;Feminino;30-49;128;4;TransFrete;PIX;3
8857;44065;Samsung Galaxy A35;Celulares;3;4520;13560;0;13560;Centro-Oeste;Marketplace;Cancelado;MT;2350,4;7051,2;6508,8;0,48;67;Feminino;50+;172;0;TransFrete;Boleto;1
8861;45437;Xiaomi Redmi 13C;Celulares;8;3930;31440;0,15;26724;Sul;Online;Em trânsito;SC;2475,9;19807,2;6916,8;0,258823529;93;Não Informado;50+;126;10;TransFrete;Boleto;3
8872;45963;Samsung Galaxy A15;Celulares;7;4848;33936;0;33936;Centro-Oeste;Loja Física;Em trânsito;DF;3248,16;22737,12;11198,88;0,33;86;Masculino;50+;140;7;Correios;Boleto;1
8873;44692;Samsung Galaxy A15;Celulares;10;3866;38660;0,05;36727;Centro-Oeste;Online;Cancelado;GO;2667,54;26675,4;10051,6;0,273684211;37;Masculino;30-49;57;0;LogTech Express;PIX;5
8885;43269;Motorola Moto G34;Celulares;8;3559;28472;0,1;25624,8;Sudeste;Online;Em trânsito;MG;1708,32;13666,56;11958,24;0,466666667;28;Não Informado;18-29;40;22;LogTech Express;Cartão de Crédito;2
8894;44968;Vivo V40;Celulares;10;3087;30870;0;30870;Sudeste;Online;Em trânsito;SP;1605,24;16052,4;14817,6;0,48;92;Feminino;50+;152;23;LogTech Express;Boleto;1
