ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
7115;44464;Processador AMD Ryzen 7 5700X;Computadores;4;4005;16020;0;16020;Sul;Loja Física;Cancelado;SC;2483,1;9932,4;6087,6;0,38;83;Não Informado;50+;176;0;TransFrete;PIX;5
7117;45894;Notebook Lenovo ThinkPad E14;Computadores;7;81;567;0,05;538,65;Centro-Oeste;Marketplace;Cancelado;GO;50,22;351,54;187,11;0,347368421;40;Não Informado;30-49;100;0;Correios;Cartão de Crédito;2
7118;43369;Fritadeira Air Fryer Philips Walita Essential;Eletrodomésticos & TV;1;1758;1758;0,05;1670,1;Sul;Marketplace;Cancelado;PR;1019,64;1019,64;650,46;0,389473684;29;Masculino;18-29;61;0;TransFrete;Boleto;4
7121;42818;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;5;1416;7080;0,05;6726;Norte;Online;Cancelado;AP;892,08;4460,4;2265,6;0,336842105;21;Masculino;18-29;24;0;LogTech Express;Boleto;4
7123;43560;Smartwatch Xiaomi Redmi Watch 5;Eletrodomésticos & TV;1;1478;1478;0;1478;Sul;Online;Cancelado;RS;812,9;812,9;665,1;0,45;81;Feminino;50+;45;0;Correios;PIX;4
7124;45721;Carregador de Parede Anker Nano 30W;Acessórios;8;2926;23408;0,15;19896,8;Sudeste;Online;Cancelado;ES;1550,78;12406,24;7490,56;0,376470588;74;Masculino;50+;56;0;Correios;Voucher;4
7125;44911;Hub USB-C 7 em 1 Baseus;Acessórios;5;3824;19120;0,1;17208;Norte;Online;Cancelado;AM;2103,2;10516;6692;0,388888889;40;Feminino;30-49;22;0;LogTech Express;Cartão de Crédito;1
7127;45207;Headset Gamer Razer BlackShark V2 X;Acessórios;9;4042;36378;0;36378;Sudeste;Loja Física;Cancelado;MG;1940,16;17461,44;18916,56;0,52;22;Feminino;18-29;90;0;LogTech Express;Boleto;5
7128;45802;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;5;2267;11335;0,05;10768,25;Sul;Online;Cancelado;PR;1405,54;7027,7;3740,55;0,347368421;61;Masculino;50+;43;0;Correios;Cartão de Crédito;2
7133;42770;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;8;2561;20488;0,1;18439,2;Norte;Online;Cancelado;TO;1152,45;9219,6;9219,6;0,5;91;Não Informado;50+;162;0;TransFrete;Boleto;1
7135;43373;Console Xbox Series X 1TB;Eletrodomésticos & TV;8;2263;18104;0,1;16293,6;Nordeste;Loja Física;Cancelado;CE;905,2;7241,6;9052;0,555555556;52;Masculino;50+;153;0;TransFrete;PIX;3
7142;45688;Caixa de Som Bluetooth LG XBOOM Go;Eletrodomésticos & TV;3;2662;7986;0;7986;Norte;Loja Física;Cancelado;AM;1570,58;4711,74;3274,26;0,41;27;Feminino;18-29;102;0;Correios;Cartão de Crédito;5
7150;44987;Headset Gamer Corsair HS55;Acessórios;6;300;1800;0;1800;Centro-Oeste;Online;Cancelado;MT;192;1152;648;0,36;23;Não Informado;18-29;180;0;LogTech Express;Voucher;5
7151;44885;Samsung Galaxy S23 FE;Celulares;8;1714;13712;0;13712;Centro-Oeste;Loja Física;Cancelado;MS;788,44;6307,52;7404,48;0,54;94;Masculino;50+;107;0;LogTech Express;PIX;5
7153;42812;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;8;2128;17024;0,15;14470,4;Nordeste;Marketplace;Cancelado;AL;1298,08;10384,64;4085,76;0,282352941;71;Não Informado;50+;70;0;Correios;Boleto;1
7156;45318;Teclado Mecanico Corsair K70;Acessórios;4;323;1292;0,15;1098,2;Norte;Loja Física;Cancelado;AC;155,04;620,16;478,04;0,435294118;25;Feminino;18-29;164;0;TransFrete;Voucher;3
7159;43383;Notebook Gamer Acer Nitro V16;Computadores;2;4260;8520;0;8520;Centro-Oeste;Loja Física;Cancelado;MS;2257,8;4515,6;4004,4;0,47;63;Feminino;50+;98;0;Correios;Voucher;5
7166;45636;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;2;4373;8746;0;8746;Nordeste;Online;Cancelado;AL;1880,39;3760,78;4985,22;0,57;39;Não Informado;30-49;18;0;LogTech Express;Boleto;2
7169;44556;Base Cooler para Notebook Multilaser;Acessórios;7;2288;16016;0,1;14414,4;Sudeste;Loja Física;Cancelado;SP;1555,84;10890,88;3523,52;0,244444444;44;Masculino;30-49;113;0;Correios;PIX;2
7172;44681;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;7;942;6594;0,15;5604,9;Norte;Marketplace;Cancelado;TO;546,36;3824,52;1780,38;0,317647059;68;Não Informado;50+;131;0;Correios;Voucher;5
7174;45971;Fone QCY T13 TWS;Acessórios;7;4913;34391;0,1;30951,9;Nordeste;Marketplace;Cancelado;PI;2456,5;17195,5;13756,4;0,444444444;26;Feminino;18-29;156;0;LogTech Express;Cartão de Crédito;3
7179;43287;Echo Pop com Alexa;Eletrodomésticos & TV;9;1499;13491;0,15;11467,35;Nordeste;Online;Cancelado;PI;749,5;6745,5;4721,85;0,411764706;85;Feminino;50+;167;0;TransFrete;Boleto;3
7189;45025;Motorola Moto G85;Celulares;4;4730;18920;0,1;17028;Nordeste;Loja Física;Cancelado;BA;2365;9460;7568;0,444444444;92;Não Informado;50+;147;0;TransFrete;PIX;4
7190;43825;Suporte Articulado para Monitor ELG F80N;Acessórios;6;3607;21642;0,15;18395,7;Centro-Oeste;Marketplace;Cancelado;MS;1514,94;9089,64;9306,06;0,505882353;26;Masculino;18-29;166;0;Correios;Boleto;1
7191;43107;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;4;3915;15660;0,1;14094;Centro-Oeste;Loja Física;Cancelado;MT;2466,45;9865,8;4228,2;0,3;61;Masculino;50+;140;0;TransFrete;Cartão de Crédito;3
7192;43674;Camera de Seguranca TP-Link Tapo C200;Eletrodomésticos & TV;4;3464;13856;0,1;12470,4;Nordeste;Online;Cancelado;CE;2078,4;8313,6;4156,8;0,333333333;41;Masculino;30-49;100;0;LogTech Express;Voucher;4
7193;42981;Monitor Samsung T350 24;Computadores;8;4257;34056;0,15;28947,6;Norte;Loja Física;Cancelado;AP;2298,78;18390,24;10557,36;0,364705882;85;Feminino;50+;134;0;TransFrete;Voucher;4
7194;43877;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;6;3702;22212;0,05;21101,4;Norte;Online;Cancelado;TO;2517,36;15104,16;5997,24;0,284210526;47;Masculino;30-49;130;0;TransFrete;PIX;2
7207;44325;iPad Air M2;Computadores;5;2444;12220;0,1;10998;Centro-Oeste;Marketplace;Cancelado;MT;1441,96;7209,8;3788,2;0,344444444;50;Feminino;50+;33;0;LogTech Express;Cartão de Crédito;5
7209;43336;Console Nintendo Switch OLED;Eletrodomésticos & TV;3;3134;9402;0,15;7991,7;Centro-Oeste;Marketplace;Cancelado;GO;1472,98;4418,94;3572,76;0,447058824;70;Masculino;50+;84;0;LogTech Express;Cartão de Crédito;2
7215;45175;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;3;1240;3720;0;3720;Nordeste;Online;Cancelado;PE;558;1674;2046;0,55;87;Feminino;50+;139;0;LogTech Express;Voucher;3
7226;44784;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;2;1032;2064;0,15;1754,4;Centro-Oeste;Marketplace;Cancelado;MS;516;1032;722,4;0,411764706;86;Feminino;50+;165;0;Correios;Boleto;5
7229;44280;Echo Show 5 com Alexa;Eletrodomésticos & TV;3;4125;12375;0;12375;Centro-Oeste;Online;Cancelado;DF;2186,25;6558,75;5816,25;0,47;55;Feminino;50+;124;0;Correios;Boleto;5
7230;42889;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;1;3677;3677;0,15;3125,45;Sul;Marketplace;Cancelado;PR;1470,8;1470,8;1654,65;0,529411765;24;Masculino;18-29;93;0;LogTech Express;Boleto;4
7232;45969;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;3;483;1449;0,05;1376,55;Sudeste;Marketplace;Cancelado;MG;294,63;883,89;492,66;0,357894737;22;Feminino;18-29;162;0;LogTech Express;Cartão de Crédito;5
7234;45304;Micro-ondas Electrolux 31L MEO44;Eletrodomésticos & TV;2;3402;6804;0,15;5783,4;Sudeste;Loja Física;Cancelado;SP;2245,32;4490,64;1292,76;0,223529412;84;Não Informado;50+;95;0;Correios;PIX;5
7239;43042;Xiaomi POCO X6 Neo;Celulares;8;1820;14560;0,05;13832;Norte;Loja Física;Cancelado;AC;1110,2;8881,6;4950,4;0,357894737;29;Feminino;18-29;128;0;LogTech Express;Boleto;1
7242;43220;SSD Kingston NV2 2TB;Computadores;3;186;558;0,15;474,3;Centro-Oeste;Marketplace;Cancelado;GO;81,84;245,52;228,78;0,482352941;18;Feminino;18-29;59;0;TransFrete;PIX;3
7244;43719;POCO M6 Pro;Celulares;2;2401;4802;0;4802;Nordeste;Online;Cancelado;PE;1440,6;2881,2;1920,8;0,4;70;Masculino;50+;51;0;Correios;Voucher;2
7251;42982;Echo Show 5 com Alexa;Eletrodomésticos & TV;1;1205;1205;0;1205;Norte;Marketplace;Cancelado;RR;674,8;674,8;530,2;0,44;29;Não Informado;18-29;71;0;Correios;Boleto;5
7252;44090;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;5;4269;21345;0;21345;Nordeste;Marketplace;Cancelado;PB;2988,3;14941,5;6403,5;0,3;87;Não Informado;50+;89;0;LogTech Express;Cartão de Crédito;5
7255;43056;Notebook Samsung Galaxy Book4;Computadores;7;1438;10066;0,15;8556,1;Centro-Oeste;Online;Cancelado;MT;905,94;6341,58;2214,52;0,258823529;32;Feminino;30-49;69;0;Correios;Boleto;3
7262;43651;Honor Magic 6 Pro;Celulares;8;1678;13424;0,05;12752,8;Nordeste;Online;Cancelado;PI;990,02;7920,16;4832,64;0,378947368;54;Masculino;50+;96;0;Correios;PIX;2
7264;42767;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;1;780;780;0;780;Nordeste;Loja Física;Cancelado;PB;429;429;351;0,45;38;Masculino;30-49;29;0;Correios;Cartão de Crédito;2
7265;43109;Caixa de Som Bluetooth LG XBOOM Go;Eletrodomésticos & TV;10;2163;21630;0,1;19467;Nordeste;Loja Física;Cancelado;RN;1319,43;13194,3;6272,7;0,322222222;81;Feminino;50+;147;0;Correios;Cartão de Crédito;2
7272;44335;Honor Magic 6 Pro;Celulares;4;1551;6204;0,1;5583,6;Nordeste;Marketplace;Cancelado;AL;806,52;3226,08;2357,52;0,422222222;51;Masculino;50+;77;0;TransFrete;Voucher;5
7274;44846;Filtro de Linha iClamper Energia 5;Acessórios;5;3721;18605;0,15;15814,25;Nordeste;Online;Cancelado;PE;2269,81;11349,05;4465,2;0,282352941;81;Feminino;50+;44;0;Correios;Boleto;3
7278;45482;Samsung Galaxy M35;Celulares;10;1724;17240;0,1;15516;Norte;Online;Cancelado;RR;1137,84;11378,4;4137,6;0,266666667;36;Não Informado;30-49;90;0;Correios;PIX;5
7281;43969;Suporte Articulado para Monitor ELG F80N;Acessórios;7;4459;31213;0,05;29652,35;Norte;Marketplace;Cancelado;RO;1917,37;13421,59;16230,76;0,547368421;68;Não Informado;50+;113;0;LogTech Express;PIX;2
7286;45034;Motorola Moto G24;Celulares;6;1639;9834;0,15;8358,9;Nordeste;Loja Física;Cancelado;PB;1147,3;6883,8;1475,1;0,176470588;59;Feminino;50+;87;0;LogTech Express;Cartão de Crédito;3
7288;43185;Samsung Galaxy A07;Celulares;7;938;6566;0,15;5581,1;Norte;Marketplace;Cancelado;AP;515,9;3611,3;1969,8;0,352941176;38;Feminino;30-49;161;0;LogTech Express;Boleto;1
7296;44037;Monitor Dell 27 4K;Computadores;3;3992;11976;0,1;10778,4;Nordeste;Loja Física;Cancelado;PI;1916,16;5748,48;5029,92;0,466666667;35;Masculino;30-49;130;0;LogTech Express;PIX;5
7298;43707;Fone Philips TAT1108 TWS;Acessórios;1;3321;3321;0,15;2822,85;Norte;Loja Física;Cancelado;RO;1461,24;1461,24;1361,61;0,482352941;22;Masculino;18-29;115;0;LogTech Express;Boleto;2
7300;43644;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;1;1661;1661;0,15;1411,85;Norte;Loja Física;Cancelado;AM;1146,09;1146,09;265,76;0,188235294;22;Não Informado;18-29;124;0;TransFrete;PIX;2
7305;45326;Mouse Gamer Logitech G203;Acessórios;10;1374;13740;0,15;11679;Sul;Loja Física;Cancelado;RS;769,44;7694,4;3984,6;0,341176471;85;Masculino;50+;82;0;LogTech Express;Voucher;3
7311;42762;Infinix Note 40 Pro;Celulares;10;1691;16910;0,05;16064,5;Nordeste;Marketplace;Cancelado;RN;946,96;9469,6;6594,9;0,410526316;52;Masculino;50+;87;0;TransFrete;Cartão de Crédito;1
7315;43201;Camera de Seguranca TP-Link Tapo C200;Eletrodomésticos & TV;5;3511;17555;0;17555;Nordeste;Online;Cancelado;MA;2282,15;11410,75;6144,25;0,35;33;Não Informado;30-49;119;0;LogTech Express;Boleto;1
7316;42838;Camera de Acao GoPro HERO 12 Black;Eletrodomésticos & TV;3;994;2982;0;2982;Sudeste;Online;Cancelado;SP;497;1491;1491;0,5;57;Feminino;50+;48;0;LogTech Express;Cartão de Crédito;5
7319;44170;iPhone SE 4;Celulares;1;944;944;0,05;896,8;Norte;Marketplace;Cancelado;RO;538,08;538,08;358,72;0,4;39;Masculino;30-49;66;0;TransFrete;Boleto;2
7320;43461;Amazon Fire TV Stick Lite;Eletrodomésticos & TV;4;4279;17116;0,1;15404,4;Nordeste;Online;Cancelado;RN;1882,76;7531,04;7873,36;0,511111111;73;Masculino;50+;15;0;Correios;Boleto;3
7322;44392;Nothing Phone (2a);Celulares;9;4198;37782;0,1;34003,8;Centro-Oeste;Loja Física;Cancelado;MS;1889,1;17001,9;17001,9;0,5;69;Masculino;50+;133;0;Correios;Boleto;3
7323;44602;Notebook Acer Swift Go;Computadores;6;3921;23526;0,15;19997,1;Sudeste;Online;Cancelado;MG;2666,28;15997,68;3999,42;0,2;54;Masculino;50+;172;0;LogTech Express;Boleto;1
7325;45790;Notebook Dell Inspiron 15;Computadores;5;1653;8265;0;8265;Norte;Loja Física;Cancelado;AP;1090,98;5454,9;2810,1;0,34;57;Masculino;50+;152;0;LogTech Express;Boleto;2
7330;44658;Samsung Galaxy Z Flip 5;Celulares;7;3553;24871;0,15;21140,35;Norte;Loja Física;Cancelado;TO;2238,39;15668,73;5471,62;0,258823529;52;Feminino;50+;87;0;Correios;PIX;3
7331;45206;Smart TV TCL QLED 55;Eletrodomésticos & TV;8;1551;12408;0;12408;Sudeste;Marketplace;Cancelado;ES;806,52;6452,16;5955,84;0,48;70;Não Informado;50+;16;0;Correios;Voucher;2
7334;43577;Notebook HP ProBook 440;Computadores;8;2262;18096;0,1;16286,4;Sudeste;Online;Cancelado;RJ;972,66;7781,28;8505,12;0,522222222;51;Feminino;50+;57;0;LogTech Express;PIX;5
7337;45117;Motorola Moto G24;Celulares;6;2117;12702;0,05;12066,9;Norte;Marketplace;Cancelado;TO;1249,03;7494,18;4572,72;0,378947368;53;Masculino;50+;104;0;Correios;Boleto;5
7339;43113;Notebook Lenovo ThinkPad E14;Computadores;5;4478;22390;0,05;21270,5;Norte;Loja Física;Cancelado;AM;2462,9;12314,5;8956;0,421052632;74;Não Informado;50+;109;0;Correios;Boleto;3
7340;42837;iPhone 15 Pro Max;Celulares;3;3873;11619;0,1;10457,1;Nordeste;Online;Cancelado;RN;1587,93;4763,79;5693,31;0,544444444;70;Masculino;50+;43;0;Correios;Voucher;2
7343;45494;Echo Show 5 com Alexa;Eletrodomésticos & TV;3;3590;10770;0,1;9693;Centro-Oeste;Loja Física;Cancelado;GO;2010,4;6031,2;3661,8;0,377777778;32;Masculino;30-49;17;0;Correios;Voucher;2
7345;42760;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;9;4324;38916;0,1;35024,4;Centro-Oeste;Online;Cancelado;MT;2897,08;26073,72;8950,68;0,255555556;84;Masculino;50+;44;0;Correios;Boleto;5
7349;45547;Xiaomi Redmi Note 12;Celulares;8;826;6608;0,15;5616,8;Sudeste;Loja Física;Cancelado;SP;495,6;3964,8;1652;0,294117647;78;Não Informado;50+;120;0;Correios;Cartão de Crédito;4
7351;42774;Samsung Galaxy Tab S10 FE+;Computadores;2;289;578;0,05;549,1;Norte;Marketplace;Cancelado;AM;158,95;317,9;231,2;0,421052632;57;Masculino;50+;77;0;LogTech Express;Voucher;1
7352;42969;Drone DJI Avata 2;Eletrodomésticos & TV;2;2213;4426;0,1;3983,4;Sudeste;Online;Cancelado;SP;1261,41;2522,82;1460,58;0,366666667;80;Feminino;50+;28;0;Correios;Voucher;1
7355;45426;Notebook HP ProBook 440;Computadores;4;4812;19248;0;19248;Norte;Loja Física;Cancelado;RO;2742,84;10971,36;8276,64;0,43;49;Não Informado;30-49;99;0;Correios;Voucher;5
7360;44504;Notebook Lenovo IdeaPad 3i;Computadores;2;4660;9320;0,1;8388;Sudeste;Loja Física;Cancelado;RJ;2283,4;4566,8;3821,2;0,455555556;93;Masculino;50+;70;0;LogTech Express;PIX;2
7363;44188;OnePlus 12;Celulares;8;187;1496;0,1;1346,4;Norte;Online;Cancelado;AP;93,5;748;598,4;0,444444444;43;Feminino;30-49;112;0;TransFrete;Voucher;5
7366;45185;iPhone SE 4;Celulares;5;2395;11975;0;11975;Nordeste;Online;Cancelado;AL;1604,65;8023,25;3951,75;0,33;85;Não Informado;50+;91;0;Correios;Boleto;4
7368;45648;Motorola Moto G34;Celulares;7;3960;27720;0,15;23562;Norte;Marketplace;Cancelado;AC;2178;15246;8316;0,352941176;38;Não Informado;30-49;90;0;TransFrete;Cartão de Crédito;3
7370;44602;Motorola Moto G85;Celulares;6;694;4164;0,05;3955,8;Centro-Oeste;Loja Física;Cancelado;MT;395,58;2373,48;1582,32;0,4;27;Feminino;18-29;119;0;TransFrete;Voucher;3
7376;45690;Notebook HP 256 G9;Computadores;8;3277;26216;0;26216;Norte;Loja Física;Cancelado;RO;1867,89;14943,12;11272,88;0,43;25;Masculino;18-29;113;0;TransFrete;Boleto;1
7378;43896;Fechadura Eletronica de Embutir Papaiz;Eletrodomésticos & TV;4;2828;11312;0,05;10746,4;Sul;Online;Cancelado;SC;1329,16;5316,64;5429,76;0,505263158;31;Não Informado;30-49;129;0;LogTech Express;PIX;1
7379;42842;Carregador de Pilhas Sony com 4 Pilhas;Eletrodomésticos & TV;7;272;1904;0,05;1808,8;Sul;Loja Física;Cancelado;SC;146,88;1028,16;780,64;0,431578947;50;Feminino;50+;158;0;TransFrete;Cartão de Crédito;2
7383;43964;Amazon Kindle 11ª Geracao;Computadores;3;1172;3516;0,15;2988,6;Norte;Loja Física;Cancelado;TO;515,68;1547,04;1441,56;0,482352941;27;Não Informado;18-29;15;0;Correios;PIX;5
7393;45405;Apple AirPods Pro 2;Acessórios;2;354;708;0,05;672,6;Sudeste;Marketplace;Cancelado;MG;187,62;375,24;297,36;0,442105263;35;Feminino;30-49;36;0;Correios;Boleto;5
7395;44605;Amazon Fire TV Stick Lite;Eletrodomésticos & TV;4;4558;18232;0;18232;Centro-Oeste;Loja Física;Cancelado;DF;2643,64;10574,56;7657,44;0,42;44;Não Informado;30-49;107;0;Correios;Cartão de Crédito;3
7402;44941;Console Asus ROG Ally X;Eletrodomésticos & TV;9;3073;27657;0,15;23508,45;Nordeste;Marketplace;Cancelado;RN;1690,15;15211,35;8297,1;0,352941176;21;Não Informado;18-29;65;0;Correios;Voucher;1
7409;45637;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;2;1484;2968;0,15;2522,8;Sudeste;Loja Física;Cancelado;SP;652,96;1305,92;1216,88;0,482352941;37;Não Informado;30-49;133;0;LogTech Express;Cartão de Crédito;4
7412;43694;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;3;89;267;0,05;253,65;Sul;Loja Física;Cancelado;PR;54,29;162,87;90,78;0,357894737;41;Feminino;30-49;135;0;TransFrete;Voucher;5
7414;42897;Monitor ASUS ProArt 27;Computadores;3;876;2628;0;2628;Sul;Marketplace;Cancelado;PR;376,68;1130,04;1497,96;0,57;28;Não Informado;18-29;158;0;TransFrete;PIX;1
7415;44420;Samsung Galaxy Buds FE;Acessórios;4;3716;14864;0,1;13377,6;Sudeste;Marketplace;Cancelado;MG;1709,36;6837,44;6540,16;0,488888889;37;Não Informado;30-49;33;0;Correios;Boleto;4
7422;44733;Infinix Note 40 Pro;Celulares;5;4975;24875;0;24875;Norte;Marketplace;Cancelado;AM;2935,25;14676,25;10198,75;0,41;18;Masculino;18-29;124;0;LogTech Express;Cartão de Crédito;5
7428;44276;Monitor Gamer AOC Hero 27;Computadores;1;4115;4115;0;4115;Sul;Loja Física;Cancelado;SC;2469;2469;1646;0,4;57;Feminino;50+;143;0;Correios;PIX;4
7429;43934;iPad 10ª Geracao;Computadores;6;4182;25092;0,15;21328,2;Centro-Oeste;Marketplace;Cancelado;MS;2425,56;14553,36;6774,84;0,317647059;29;Não Informado;18-29;95;0;TransFrete;Boleto;4
7438;45595;SSD Kingston NV2 1TB;Computadores;4;4440;17760;0,05;16872;Nordeste;Marketplace;Cancelado;MA;2131,2;8524,8;8347,2;0,494736842;88;Feminino;50+;158;0;TransFrete;Voucher;4
7439;44758;POCO M6 Pro;Celulares;6;2124;12744;0,1;11469,6;Nordeste;Marketplace;Cancelado;AL;913,32;5479,92;5989,68;0,522222222;65;Não Informado;50+;156;0;LogTech Express;Cartão de Crédito;5
7443;43266;POCO M5 Pro;Celulares;5;2693;13465;0,15;11445,25;Centro-Oeste;Online;Cancelado;DF;1454,22;7271,1;4174,15;0,364705882;78;Não Informado;50+;17;0;LogTech Express;PIX;1
7446;43800;Notebook ASUS Vivobook 15;Computadores;3;2473;7419;0,1;6677,1;Sul;Loja Física;Cancelado;SC;1384,88;4154,64;2522,46;0,377777778;29;Masculino;18-29;118;0;LogTech Express;PIX;5
7458;44231;SSD Crucial T500 4TB;Computadores;5;4608;23040;0;23040;Nordeste;Marketplace;Cancelado;BA;1843,2;9216;13824;0,6;51;Não Informado;50+;177;0;Correios;PIX;2
7462;43887;Console PlayStation 5 Slim;Eletrodomésticos & TV;8;3445;27560;0;27560;Sul;Loja Física;Cancelado;RS;2170,35;17362,8;10197,2;0,37;88;Feminino;50+;148;0;TransFrete;Cartão de Crédito;3
7480;43460;Notebook HP ProBook 440;Computadores;6;2970;17820;0,15;15147;Nordeste;Online;Cancelado;MA;1366,2;8197,2;6949,8;0,458823529;68;Não Informado;50+;36;0;TransFrete;PIX;5
7482;43868;iPhone 15 Pro;Celulares;10;4020;40200;0;40200;Sudeste;Online;Cancelado;ES;1608;16080;24120;0,6;41;Masculino;30-49;75;0;TransFrete;Cartão de Crédito;2
7484;45812;Fone Bluetooth JBL Tune 520BT;Acessórios;10;273;2730;0,15;2320,5;Nordeste;Marketplace;Cancelado;PE;122,85;1228,5;1092;0,470588235;71;Masculino;50+;17;0;Correios;Cartão de Crédito;2
7488;42759;Fone Lenovo Thinkplus LP40;Acessórios;1;951;951;0,05;903,45;Norte;Marketplace;Cancelado;AP;504,03;504,03;399,42;0,442105263;61;Masculino;50+;95;0;LogTech Express;Voucher;4
7493;42821;Camera de Seguranca TP-Link Tapo C200;Eletrodomésticos & TV;10;972;9720;0;9720;Nordeste;Online;Cancelado;PE;602,64;6026,4;3693,6;0,38;39;Feminino;30-49;129;0;TransFrete;PIX;4
7496;45910;Xiaomi Pad 5;Celulares;10;2918;29180;0,1;26262;Centro-Oeste;Marketplace;Cancelado;MS;1313,1;13131;13131;0,5;46;Masculino;30-49;102;0;TransFrete;Voucher;2
7500;44637;Controle Nintendo Switch Pro;Eletrodomésticos & TV;3;3346;10038;0,05;9536,1;Nordeste;Marketplace;Cancelado;PI;1572,62;4717,86;4818,24;0,505263158;50;Não Informado;50+;135;0;TransFrete;Voucher;3
7502;45403;Fritadeira Air Fryer Philips Walita Essential;Eletrodomésticos & TV;8;891;7128;0;7128;Sudeste;Online;Cancelado;RJ;463,32;3706,56;3421,44;0,48;19;Masculino;18-29;120;0;Correios;Voucher;2
7506;45919;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;8;4510;36080;0,1;32472;Sul;Marketplace;Cancelado;SC;2525,6;20204,8;12267,2;0,377777778;71;Masculino;50+;84;0;TransFrete;PIX;1
7516;43252;Tablet Lenovo Tab P12;Computadores;6;2804;16824;0,1;15141,6;Norte;Loja Física;Cancelado;TO;1458,08;8748,48;6393,12;0,422222222;37;Masculino;30-49;101;0;LogTech Express;Cartão de Crédito;1
7518;43449;Camera de Seguranca Xiaomi 360 2K;Eletrodomésticos & TV;8;939;7512;0;7512;Centro-Oeste;Marketplace;Cancelado;DF;431,94;3455,52;4056,48;0,54;70;Masculino;50+;171;0;Correios;Boleto;3
7519;45035;Liquidificador Philips Walita ProBlend 6;Eletrodomésticos & TV;6;1155;6930;0,15;5890,5;Sudeste;Online;Cancelado;SP;716,1;4296,6;1593,9;0,270588235;75;Não Informado;50+;134;0;LogTech Express;Voucher;1
7523;43116;Console Asus ROG Ally X;Eletrodomésticos & TV;9;109;981;0;981;Centro-Oeste;Marketplace;Cancelado;DF;54,5;490,5;490,5;0,5;60;Feminino;50+;52;0;LogTech Express;Boleto;5
7530;45033;Repetidor de Sinal Wi-Fi Xiaomi Pro;Eletrodomésticos & TV;6;547;3282;0,15;2789,7;Norte;Marketplace;Cancelado;TO;366,49;2198,94;590,76;0,211764706;19;Masculino;18-29;23;0;Correios;Voucher;2
7536;44500;Echo Pop com Alexa;Eletrodomésticos & TV;6;1528;9168;0,05;8709,6;Sudeste;Marketplace;Cancelado;MG;840,4;5042,4;3667,2;0,421052632;86;Feminino;50+;88;0;TransFrete;Voucher;5
7539;44919;OnePlus 12;Celulares;1;4151;4151;0;4151;Norte;Loja Física;Cancelado;TO;1909,46;1909,46;2241,54;0,54;61;Feminino;50+;76;0;Correios;Cartão de Crédito;1
7544;44595;Memoria RAM Corsair Vengeance 16GB;Computadores;2;3379;6758;0,1;6082,2;Centro-Oeste;Loja Física;Cancelado;GO;1351,6;2703,2;3379;0,555555556;93;Feminino;50+;104;0;Correios;PIX;4
7545;44775;Notebook Acer Swift Go;Computadores;4;3290;13160;0;13160;Nordeste;Marketplace;Cancelado;BA;2006,9;8027,6;5132,4;0,39;66;Não Informado;50+;168;0;LogTech Express;Cartão de Crédito;2
7556;44706;Google Pixel 11 Pro;Celulares;9;2461;22149;0;22149;Nordeste;Online;Cancelado;SE;1722,7;15504,3;6644,7;0,3;77;Não Informado;50+;101;0;LogTech Express;Voucher;4
7559;43241;Motorola Moto G24;Celulares;9;184;1656;0;1656;Centro-Oeste;Loja Física;Cancelado;DF;84,64;761,76;894,24;0,54;70;Feminino;50+;31;0;Correios;Voucher;1
7560;45682;Processador AMD Ryzen 7 5700X;Computadores;6;3645;21870;0;21870;Norte;Loja Física;Cancelado;AP;2223,45;13340,7;8529,3;0,39;85;Feminino;50+;101;0;LogTech Express;Voucher;5
7563;43104;Motorola Edge 50 Neo;Celulares;1;2779;2779;0,15;2362,15;Centro-Oeste;Online;Cancelado;MS;1445,08;1445,08;917,07;0,388235294;42;Masculino;30-49;135;0;TransFrete;Boleto;5
