ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
7932;42869;Notebook ASUS Zenbook 14 OLED;Computadores;5;3831;19155;0,1;17239,5;Nordeste;Online;Cancelado;AL;2490,15;12450,75;4788,75;0,277777778;63;Feminino;50+;53;0;LogTech Express;PIX;2
7941;43008;Tablet Lenovo Tab P12;Computadores;6;4701;28206;0,05;26795,7;Norte;Online;Cancelado;TO;2021,43;12128,58;14667,12;0,547368421;25;Masculino;18-29;146;0;Correios;PIX;4
7949;43618;Headphone Sony WH-1000XM5;Acessórios;8;79;632;0;632;Sudeste;Marketplace;Em trânsito;MG;52,14;417,12;214,88;0,34;33;Não Informado;30-49;141;19;TransFrete;PIX;1
7953;43199;Cabo USB-C Baseus 100W;Acessórios;7;2519;17633;0,1;15869,7;Centro-Oeste;Online;Cancelado;GO;1738,11;12166,77;3702,93;0,233333333;42;Não Informado;30-49;117;0;TransFrete;PIX;4
7958;45614;Xiaomi Pad 5;Celulares;5;4718;23590;0,1;21231;Norte;Loja Física;Entregue;PA;1981,56;9907,8;11323,2;0,533333333;92;Não Informado;50+;66;8;LogTech Express;PIX;4
7982;45690;Headset Gamer Razer BlackShark V2 X;Acessórios;9;4460;40140;0;40140;Nordeste;Online;Entregue;SE;2943,6;26492,4;13647,6;0,34;46;Masculino;30-49;158;19;LogTech Express;PIX;4
7988;45728;Xiaomi Pad 5;Celulares;7;3930;27510;0;27510;Norte;Online;Em trânsito;AM;2751;19257;8253;0,3;69;Não Informado;50+;170;15;LogTech Express;PIX;5
7992;44670;iPad 10ª Geracao;Computadores;6;604;3624;0;3624;Nordeste;Online;Entregue;SE;271,8;1630,8;1993,2;0,55;51;Feminino;50+;101;14;TransFrete;PIX;1
7994;44342;Carregador de Parede Anker Nano 30W;Acessórios;10;3287;32870;0,15;27939,5;Centro-Oeste;Loja Física;Em trânsito;DF;1676,37;16763,7;11175,8;0,4;43;Feminino;30-49;171;24;LogTech Express;PIX;3
7996;44352;Samsung Galaxy Z Flip 5;Celulares;9;1273;11457;0,15;9738,45;Norte;Online;Entregue;TO;687,42;6186,78;3551,67;0,364705882;20;Feminino;18-29;104;13;TransFrete;PIX;4
7999;45424;Echo Pop com Alexa;Eletrodomésticos & TV;6;4223;25338;0;25338;Centro-Oeste;Loja Física;Entregue;GO;2533,8;15202,8;10135,2;0,4;41;Masculino;30-49;77;2;TransFrete;PIX;4
8004;46021;Xiaomi Redmi A3;Celulares;5;4364;21820;0,05;20729;Nordeste;Online;Cancelado;PE;2443,84;12219,2;8509,8;0,410526316;54;Feminino;50+;17;0;TransFrete;PIX;3
8013;44726;Xiaomi POCO X6 Neo;Celulares;8;3822;30576;0,15;25989,6;Sudeste;Online;Em trânsito;ES;1719,9;13759,2;12230,4;0,470588235;70;Masculino;50+;30;14;LogTech Express;PIX;1
8015;44899;Vivo V40;Celulares;9;1273;11457;0,1;10311,3;Nordeste;Loja Física;Em trânsito;AL;674,69;6072,21;4239,09;0,411111111;34;Feminino;30-49;135;10;LogTech Express;PIX;3
8028;44007;Pilha Alcalina Panasonic AA Lote com 16;Eletrodomésticos & TV;10;3722;37220;0,05;35359;Nordeste;Online;Entregue;AL;2419,3;24193;11166;0,315789474;30;Não Informado;30-49;144;12;LogTech Express;PIX;3
8041;44804;iPhone 15 Pro Max;Celulares;10;2816;28160;0,15;23936;Sudeste;Marketplace;Cancelado;MG;1971,2;19712;4224;0,176470588;89;Não Informado;50+;160;0;LogTech Express;PIX;5
8054;44863;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;9;2324;20916;0,05;19870,2;Norte;Loja Física;Cancelado;PA;929,6;8366,4;11503,8;0,578947368;52;Não Informado;50+;167;0;Correios;PIX;2
8056;42911;Motorola Moto G54;Celulares;6;2898;17388;0,05;16518,6;Nordeste;Online;Cancelado;BA;1564,92;9389,52;7129,08;0,431578947;95;Não Informado;50+;166;0;LogTech Express;PIX;3
8060;45107;iPad Air M2;Computadores;8;2723;21784;0,15;18516,4;Centro-Oeste;Marketplace;Entregue;MT;1715,49;13723,92;4792,48;0,258823529;58;Feminino;50+;127;2;Correios;PIX;3
8068;44277;Notebook Lenovo ThinkPad E14;Computadores;9;1068;9612;0;9612;Norte;Loja Física;Em trânsito;RR;512,64;4613,76;4998,24;0,52;34;Feminino;30-49;41;20;Correios;PIX;1
8079;43692;iPad Pro M4;Computadores;7;2518;17626;0,15;14982,1;Nordeste;Loja Física;Em trânsito;CE;1032,38;7226,66;7755,44;0,517647059;24;Feminino;18-29;177;13;Correios;PIX;1
8080;43312;Cabo USB-C Baseus 100W;Acessórios;6;2952;17712;0,1;15940,8;Sudeste;Loja Física;Cancelado;ES;1859,76;11158,56;4782,24;0,3;78;Feminino;50+;155;0;LogTech Express;PIX;1
8083;45702;Samsung Galaxy Z Flip 5;Celulares;6;1684;10104;0;10104;Nordeste;Marketplace;Entregue;RN;892,52;5355,12;4748,88;0,47;42;Masculino;30-49;117;13;Correios;PIX;1
8096;45643;Soundbar LG S40Q;Eletrodomésticos & TV;10;2789;27890;0,05;26495,5;Centro-Oeste;Loja Física;Entregue;GO;1729,18;17291,8;9203,7;0,347368421;48;Feminino;30-49;24;18;TransFrete;PIX;5
8098;44737;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;6;4441;26646;0,1;23981,4;Norte;Marketplace;Entregue;PA;2442,55;14655,3;9326,1;0,388888889;68;Masculino;50+;143;7;TransFrete;PIX;4
8106;43812;Console Nintendo Switch OLED;Eletrodomésticos & TV;7;1287;9009;0,15;7657,65;Nordeste;Marketplace;Cancelado;SE;733,59;5135,13;2522,52;0,329411765;23;Masculino;18-29;131;0;LogTech Express;PIX;3
8115;44168;iPhone 14 128GB;Celulares;7;3306;23142;0,05;21984,9;Sul;Marketplace;Cancelado;SC;2281,14;15967,98;6016,92;0,273684211;70;Não Informado;50+;24;0;TransFrete;PIX;2
8117;45330;Samsung Galaxy A15;Celulares;8;2474;19792;0;19792;Norte;Online;Cancelado;RR;1434,92;11479,36;8312,64;0,42;31;Não Informado;30-49;131;0;LogTech Express;PIX;2
8127;43916;MacBook Air M2;Computadores;6;3957;23742;0,05;22554,9;Sudeste;Online;Entregue;MG;1938,93;11633,58;10921,32;0,484210526;81;Masculino;50+;42;2;Correios;PIX;2
8133;44496;Liquidificador Philips Walita ProBlend 6;Eletrodomésticos & TV;9;1288;11592;0,1;10432,8;Centro-Oeste;Online;Entregue;DF;708,4;6375,6;4057,2;0,388888889;53;Não Informado;50+;78;3;LogTech Express;PIX;2
8134;43427;OnePlus 12;Celulares;10;1700;17000;0;17000;Norte;Loja Física;Em trânsito;TO;1173;11730;5270;0,31;52;Feminino;50+;115;16;TransFrete;PIX;4
8135;43045;Honor Magic 6 Pro;Celulares;9;4909;44181;0;44181;Centro-Oeste;Marketplace;Em trânsito;MS;3141,76;28275,84;15905,16;0,36;95;Feminino;50+;160;13;Correios;PIX;1
8142;45464;Fritadeira Air Fryer Mondial Family 4L;Eletrodomésticos & TV;5;4288;21440;0,1;19296;Nordeste;Loja Física;Cancelado;MA;2272,64;11363,2;7932,8;0,411111111;86;Não Informado;50+;160;0;TransFrete;PIX;5
8159;45592;Notebook Lenovo ThinkPad E14;Computadores;6;3761;22566;0;22566;Norte;Marketplace;Entregue;AP;2143,77;12862,62;9703,38;0,43;25;Feminino;18-29;32;5;TransFrete;PIX;3
8172;45744;Caixa de Som Portatil Anker Soundcore 2;Eletrodomésticos & TV;10;2910;29100;0;29100;Norte;Marketplace;Entregue;PA;1513,2;15132;13968;0,48;60;Masculino;50+;75;3;LogTech Express;PIX;4
8176;43217;Honor Magic 6 Pro;Celulares;8;747;5976;0;5976;Centro-Oeste;Marketplace;Entregue;DF;306,27;2450,16;3525,84;0,59;91;Feminino;50+;145;13;Correios;PIX;1
8177;44781;Smart TV TCL QLED 55;Eletrodomésticos & TV;7;2636;18452;0,15;15684,2;Sudeste;Marketplace;Em trânsito;RJ;1186,2;8303,4;7380,8;0,470588235;89;Não Informado;50+;21;17;Correios;PIX;1
8181;42871;Fone Haylou GT7 Neo;Acessórios;7;2703;18921;0;18921;Nordeste;Loja Física;Cancelado;CE;1459,62;10217,34;8703,66;0,46;25;Não Informado;18-29;95;0;TransFrete;PIX;3
8185;43194;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;8;2459;19672;0,05;18688,4;Norte;Online;Em trânsito;RO;1524,58;12196,64;6491,76;0,347368421;48;Feminino;30-49;71;16;LogTech Express;PIX;1
8191;43196;Notebook Acer Swift Go;Computadores;5;331;1655;0,05;1572,25;Norte;Online;Entregue;PA;132,4;662;910,25;0,578947368;59;Feminino;50+;116;5;TransFrete;PIX;5
8197;45515;Caixa de Som Portatil Anker Soundcore 2;Eletrodomésticos & TV;9;4419;39771;0,1;35793,9;Nordeste;Marketplace;Cancelado;PI;2960,73;26646,57;9147,33;0,255555556;46;Não Informado;30-49;88;0;Correios;PIX;1
8202;43294;Headset Gamer Razer BlackShark V2 X;Acessórios;10;4480;44800;0,15;38080;Sudeste;Loja Física;Entregue;MG;2643,2;26432;11648;0,305882353;34;Masculino;30-49;156;2;TransFrete;PIX;5
8208;43264;Notebook Dell Inspiron 15;Computadores;5;498;2490;0,15;2116,5;Sul;Marketplace;Em trânsito;SC;343,62;1718,1;398,4;0,188235294;51;Feminino;50+;63;8;LogTech Express;PIX;2
8212;43518;Cabo Lightning Baseus;Acessórios;7;1545;10815;0,1;9733,5;Norte;Marketplace;Entregue;TO;911,55;6380,85;3352,65;0,344444444;56;Feminino;50+;70;2;LogTech Express;PIX;5
8217;43996;Caixa de Som JBL Flip 6;Eletrodomésticos & TV;9;3543;31887;0;31887;Nordeste;Loja Física;Em trânsito;SE;1488,06;13392,54;18494,46;0,58;74;Masculino;50+;40;4;TransFrete;PIX;1
8230;43482;Asus ROG Phone 9;Celulares;5;2584;12920;0,1;11628;Norte;Loja Física;Em trânsito;AC;1343,68;6718,4;4909,6;0,422222222;83;Masculino;50+;141;14;LogTech Express;PIX;2
8232;44677;Infinix Hot 40i;Celulares;7;4921;34447;0,05;32724,65;Nordeste;Marketplace;Entregue;MA;3247,86;22735,02;9989,63;0,305263158;29;Feminino;18-29;164;18;TransFrete;PIX;2
8235;43974;Panela de Pressao Eletrica Mondial 5L;Eletrodomésticos & TV;6;920;5520;0,1;4968;Centro-Oeste;Marketplace;Cancelado;DF;524,4;3146,4;1821,6;0,366666667;45;Não Informado;30-49;59;0;Correios;PIX;2
8237;43673;Cabo Lightning Baseus;Acessórios;9;2542;22878;0;22878;Nordeste;Marketplace;Entregue;PB;1499,78;13498,02;9379,98;0,41;67;Masculino;50+;147;9;LogTech Express;PIX;3
8238;42846;iPhone 14 Pro;Celulares;8;2799;22392;0;22392;Norte;Marketplace;Entregue;RO;1511,46;12091,68;10300,32;0,46;77;Masculino;50+;67;25;LogTech Express;PIX;5
8249;45953;Xiaomi Pad 5;Celulares;9;3656;32904;0,05;31258,8;Nordeste;Online;Em trânsito;AL;1937,68;17439,12;13819,68;0,442105263;87;Masculino;50+;114;13;Correios;PIX;5
8250;44467;MacBook Air M2;Computadores;9;2268;20412;0,05;19391,4;Norte;Online;Em trânsito;RO;975,24;8777,16;10614,24;0,547368421;41;Feminino;30-49;127;2;TransFrete;PIX;4
8258;45294;Samsung Galaxy A15;Celulares;10;4102;41020;0,05;38969;Norte;Online;Entregue;AC;2871,4;28714;10255;0,263157895;84;Feminino;50+;159;2;Correios;PIX;1
8262;43857;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;8;2200;17600;0,1;15840;Nordeste;Loja Física;Cancelado;MA;990;7920;7920;0,5;94;Não Informado;50+;44;0;TransFrete;PIX;5
8265;43965;Smartwatch Apple Watch Series 10;Eletrodomésticos & TV;6;2604;15624;0,05;14842,8;Norte;Marketplace;Em trânsito;TO;1041,6;6249,6;8593,2;0,578947368;85;Feminino;50+;129;10;TransFrete;PIX;4
8268;45612;SSD Crucial T500 2TB;Computadores;8;3194;25552;0,05;24274,4;Centro-Oeste;Online;Cancelado;DF;1852,52;14820,16;9454,24;0,389473684;62;Masculino;50+;61;0;LogTech Express;PIX;4
8271;44624;Headset Gamer Corsair HS55;Acessórios;8;4159;33272;0,15;28281,2;Nordeste;Loja Física;Entregue;PE;1996,32;15970,56;12310,64;0,435294118;25;Masculino;18-29;106;4;Correios;PIX;4
8286;44533;iPhone 15 Pro;Celulares;7;2639;18473;0,1;16625,7;Sul;Marketplace;Entregue;PR;1398,67;9790,69;6835,01;0,411111111;65;Feminino;50+;124;9;Correios;PIX;4
8290;46022;MacBook Air M3;Computadores;7;995;6965;0,1;6268,5;Nordeste;Loja Física;Cancelado;PE;587,05;4109,35;2159,15;0,344444444;93;Não Informado;50+;178;0;LogTech Express;PIX;5
8293;43918;Samsung Galaxy S25 FE;Celulares;6;3875;23250;0,1;20925;Nordeste;Marketplace;Cancelado;MA;1898,75;11392,5;9532,5;0,455555556;45;Feminino;30-49;74;0;Correios;PIX;4
8296;43221;Notebook Acer Swift Go;Computadores;7;1188;8316;0;8316;Nordeste;Loja Física;Entregue;PE;700,92;4906,44;3409,56;0,41;64;Não Informado;50+;21;24;Correios;PIX;2
8311;43837;Roku Express HD;Eletrodomésticos & TV;10;158;1580;0;1580;Sul;Loja Física;Em trânsito;RS;77,42;774,2;805,8;0,51;94;Não Informado;50+;60;13;TransFrete;PIX;5
8318;43743;Robo Aspirador de Po Kabum Smart 700;Eletrodomésticos & TV;9;2812;25308;0,15;21511,8;Norte;Marketplace;Entregue;AP;1715,32;15437,88;6073,92;0,282352941;54;Feminino;50+;59;21;Correios;PIX;4
8321;42913;Fone QCY T13 TWS;Acessórios;10;2565;25650;0;25650;Centro-Oeste;Loja Física;Entregue;DF;1231,2;12312;13338;0,52;81;Feminino;50+;144;12;LogTech Express;PIX;3
8323;44543;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;6;2215;13290;0,15;11296,5;Norte;Marketplace;Entregue;RR;1351,15;8106,9;3189,6;0,282352941;68;Não Informado;50+;125;24;Correios;PIX;5
8351;44480;iPhone SE 4;Celulares;10;3812;38120;0;38120;Norte;Marketplace;Entregue;AC;2554,04;25540,4;12579,6;0,33;67;Feminino;50+;89;10;TransFrete;PIX;4
8354;42897;Notebook ASUS Zenbook 14 OLED;Computadores;7;4039;28273;0,1;25445,7;Norte;Marketplace;Cancelado;AC;1979,11;13853,77;11591,93;0,455555556;21;Feminino;18-29;130;0;TransFrete;PIX;2
8358;43902;Infinix Hot 40i;Celulares;5;3759;18795;0,1;16915,5;Sul;Marketplace;Cancelado;RS;2292,99;11464,95;5450,55;0,322222222;48;Não Informado;30-49;163;0;Correios;PIX;3
8360;43029;SSD Crucial T500 4TB;Computadores;7;1119;7833;0,05;7441,35;Norte;Marketplace;Em trânsito;RO;525,93;3681,51;3759,84;0,505263158;62;Masculino;50+;143;21;TransFrete;PIX;5
8365;43122;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;9;867;7803;0,15;6632,55;Nordeste;Marketplace;Entregue;CE;589,56;5306,04;1326,51;0,2;44;Masculino;30-49;24;11;LogTech Express;PIX;3
8369;45684;Fone Baseus Bowie Bowie WM02;Acessórios;10;2731;27310;0;27310;Centro-Oeste;Online;Entregue;MS;1857,08;18570,8;8739,2;0,32;42;Não Informado;30-49;152;18;Correios;PIX;4
8380;42830;Xiaomi Pad 6;Computadores;7;2057;14399;0,1;12959,1;Nordeste;Loja Física;Em trânsito;AL;843,37;5903,59;7055,51;0,544444444;35;Não Informado;30-49;178;13;LogTech Express;PIX;1
8383;43421;Fone Bluetooth JBL Wave Flex;Acessórios;5;2683;13415;0,05;12744,25;Sul;Loja Física;Entregue;SC;1261,01;6305,05;6439,2;0,505263158;22;Masculino;18-29;136;24;LogTech Express;PIX;3
8385;45551;Realme C67;Celulares;5;3200;16000;0;16000;Norte;Marketplace;Entregue;TO;2080;10400;5600;0,35;67;Não Informado;50+;19;6;TransFrete;PIX;5
8408;45519;Monitor ASUS ProArt 27;Computadores;10;4644;46440;0;46440;Centro-Oeste;Loja Física;Cancelado;MS;2925,72;29257,2;17182,8;0,37;63;Não Informado;50+;80;0;Correios;PIX;5
8415;43236;Smartwatch Huawei Band 9;Eletrodomésticos & TV;9;2631;23679;0,1;21311,1;Sudeste;Marketplace;Entregue;MG;1473,36;13260,24;8050,86;0,377777778;35;Masculino;30-49;172;22;TransFrete;PIX;5
8425;42814;Carregador de Pilhas Sony com 4 Pilhas;Eletrodomésticos & TV;7;1609;11263;0;11263;Sudeste;Marketplace;Em trânsito;RJ;740,14;5180,98;6082,02;0,54;93;Não Informado;50+;16;8;LogTech Express;PIX;1
8433;43573;Placa de Video RTX 4060 Ti;Computadores;7;3049;21343;0,05;20275,85;Centro-Oeste;Marketplace;Cancelado;DF;1463,52;10244,64;10031,21;0,494736842;46;Não Informado;30-49;153;0;TransFrete;PIX;5
8448;43009;Samsung Galaxy S24;Celulares;10;2327;23270;0,1;20943;Nordeste;Marketplace;Entregue;SE;1466,01;14660,1;6282,9;0,3;27;Não Informado;18-29;125;9;TransFrete;PIX;3
8451;44462;Teclado Sem Fio Logitech K380;Acessórios;5;810;4050;0,15;3442,5;Sudeste;Loja Física;Entregue;RJ;494,1;2470,5;972;0,282352941;90;Feminino;50+;63;16;LogTech Express;PIX;1
8453;45621;Smartwatch Xiaomi Redmi Watch 5;Eletrodomésticos & TV;8;4764;38112;0,1;34300,8;Nordeste;Marketplace;Em trânsito;CE;2524,92;20199,36;14101,44;0,411111111;49;Não Informado;30-49;129;20;LogTech Express;PIX;2
8455;45001;Xiaomi Redmi 13C;Celulares;7;2741;19187;0;19187;Nordeste;Loja Física;Cancelado;AL;1507,55;10552,85;8634,15;0,45;41;Masculino;30-49;153;0;TransFrete;PIX;1
8458;44534;Teclado Mecanico Redragon Kumara;Acessórios;6;1897;11382;0,05;10812,9;Norte;Marketplace;Entregue;TO;1062,32;6373,92;4438,98;0,410526316;31;Não Informado;30-49;95;6;Correios;PIX;2
8462;43115;Headset Gamer Corsair HS55;Acessórios;5;4281;21405;0,15;18194,25;Centro-Oeste;Loja Física;Cancelado;DF;2825,46;14127,3;4066,95;0,223529412;80;Feminino;50+;150;0;LogTech Express;PIX;4
8465;43371;OnePlus 13R;Celulares;6;382;2292;0,05;2177,4;Centro-Oeste;Loja Física;Entregue;MS;202,46;1214,76;962,64;0,442105263;50;Feminino;50+;70;22;TransFrete;PIX;5
8469;43914;Xiaomi Redmi Note 12;Celulares;7;4729;33103;0;33103;Sudeste;Online;Entregue;RJ;2600,95;18206,65;14896,35;0,45;21;Feminino;18-29;52;24;TransFrete;PIX;5
8473;43593;Console Xbox Series X 1TB;Eletrodomésticos & TV;7;350;2450;0,1;2205;Nordeste;Online;Entregue;MA;245;1715;490;0,222222222;35;Feminino;30-49;114;6;LogTech Express;PIX;3
8479;45075;Mouse Sem Fio Logitech M280;Acessórios;5;499;2495;0,15;2120,75;Norte;Loja Física;Entregue;RR;224,55;1122,75;998;0,470588235;71;Não Informado;50+;114;20;TransFrete;PIX;5
8487;43656;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;8;1494;11952;0,1;10756,8;Centro-Oeste;Online;Entregue;MT;612,54;4900,32;5856,48;0,544444444;39;Feminino;30-49;166;11;LogTech Express;PIX;4
8492;43205;Headset Gamer HyperX Cloud Stinger 2;Acessórios;10;3595;35950;0;35950;Centro-Oeste;Marketplace;Entregue;GO;2085,1;20851;15099;0,42;27;Não Informado;18-29;91;7;Correios;PIX;2
8495;45423;SSD Kingston NV2 2TB;Computadores;5;4191;20955;0,05;19907,25;Norte;Loja Física;Entregue;RO;2095,5;10477,5;9429,75;0,473684211;24;Não Informado;18-29;146;20;TransFrete;PIX;1
8501;44757;Apple AirPods 3;Acessórios;5;1956;9780;0,05;9291;Sul;Online;Em trânsito;SC;1036,68;5183,4;4107,6;0,442105263;18;Feminino;18-29;127;3;LogTech Express;PIX;4
8503;43809;Samsung Galaxy M35;Celulares;6;2446;14676;0,15;12474,6;Sudeste;Online;Em trânsito;MG;1271,92;7631,52;4843,08;0,388235294;22;Masculino;18-29;73;23;Correios;PIX;4
8507;45148;Console Xbox Series S 512GB;Eletrodomésticos & TV;6;4831;28986;0,1;26087,4;Nordeste;Marketplace;Entregue;SE;2367,19;14203,14;11884,26;0,455555556;69;Feminino;50+;78;17;LogTech Express;PIX;3
8513;43361;Oppo Reno 12 Pro;Celulares;6;3795;22770;0,15;19354,5;Norte;Online;Entregue;RR;1783,65;10701,9;8652,6;0,447058824;51;Não Informado;50+;150;17;TransFrete;PIX;5
8522;44279;Samsung Galaxy Tab A9+;Computadores;8;3587;28696;0,1;25826,4;Sul;Online;Cancelado;RS;1865,24;14921,92;10904,48;0,422222222;66;Feminino;50+;141;0;TransFrete;PIX;2
8523;43424;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;8;1197;9576;0,15;8139,6;Nordeste;Marketplace;Entregue;MA;766,08;6128,64;2010,96;0,247058824;71;Masculino;50+;95;19;TransFrete;PIX;2
8526;44962;Smart TV LG NanoCell 65;Eletrodomésticos & TV;9;4472;40248;0,15;34210,8;Nordeste;Loja Física;Cancelado;AL;2817,36;25356,24;8854,56;0,258823529;29;Feminino;18-29;105;0;LogTech Express;PIX;3
8536;45428;Fechadura Digital Yale YRD 256;Eletrodomésticos & TV;7;1963;13741;0;13741;Sul;Loja Física;Entregue;SC;1158,17;8107,19;5633,81;0,41;56;Não Informado;50+;35;10;LogTech Express;PIX;5
8551;44221;SSD Crucial T500 4TB;Computadores;10;657;6570;0;6570;Norte;Loja Física;Cancelado;AC;308,79;3087,9;3482,1;0,53;77;Feminino;50+;24;0;Correios;PIX;3
8566;43952;Infinix Note 40 Pro;Celulares;9;944;8496;0,1;7646,4;Norte;Online;Em trânsito;AC;547,52;4927,68;2718,72;0,355555556;50;Feminino;50+;151;15;LogTech Express;PIX;1
8575;42854;Samsung Galaxy Z Flip 6;Celulares;6;1761;10566;0,05;10037,7;Sudeste;Online;Entregue;RJ;1021,38;6128,28;3909,42;0,389473684;40;Não Informado;30-49;152;25;TransFrete;PIX;3
8586;44336;iPhone 16 Pro Max;Celulares;9;1970;17730;0;17730;Nordeste;Online;Em trânsito;BA;1339,6;12056,4;5673,6;0,32;37;Não Informado;30-49;38;13;Correios;PIX;5
8591;45634;Notebook Acer Swift Go;Computadores;7;3213;22491;0,15;19117,35;Sudeste;Online;Em trânsito;ES;1799,28;12594,96;6522,39;0,341176471;75;Não Informado;50+;131;4;LogTech Express;PIX;4
8595;44692;Smartwatch Huawei Band 9;Eletrodomésticos & TV;8;3496;27968;0,15;23772,8;Norte;Loja Física;Entregue;RR;1468,32;11746,56;12026,24;0,505882353;31;Não Informado;30-49;125;21;Correios;PIX;1
8600;43647;Monitor Dell 27 4K;Computadores;10;1528;15280;0;15280;Sudeste;Online;Cancelado;ES;1039,04;10390,4;4889,6;0,32;93;Feminino;50+;113;0;LogTech Express;PIX;3
8602;45554;Teclado Mecanico Redragon Kumara;Acessórios;5;2745;13725;0;13725;Nordeste;Online;Em trânsito;BA;1399,95;6999,75;6725,25;0,49;92;Masculino;50+;177;5;Correios;PIX;4
8607;44249;Xiaomi POCO X7 Pro;Celulares;6;1637;9822;0,1;8839,8;Norte;Loja Física;Entregue;RR;1047,68;6286,08;2553,72;0,288888889;72;Feminino;50+;87;13;TransFrete;PIX;3
8614;43231;Drone DJI Avata 2;Eletrodomésticos & TV;6;3677;22062;0,1;19855,8;Nordeste;Online;Entregue;MA;2059,12;12354,72;7501,08;0,377777778;30;Não Informado;30-49;43;22;Correios;PIX;4
8617;43731;Cabo USB-C Baseus 100W;Acessórios;5;4424;22120;0,1;19908;Centro-Oeste;Loja Física;Em trânsito;DF;2256,24;11281,2;8626,8;0,433333333;30;Masculino;30-49;107;19;TransFrete;PIX;1
8630;42879;Smart Lampada Wi-Fi Positivo Casa Inteligente;Eletrodomésticos & TV;5;606;3030;0,1;2727;Nordeste;Loja Física;Entregue;PE;351,48;1757,4;969,6;0,355555556;30;Masculino;30-49;45;12;LogTech Express;PIX;1
8645;44171;Mouse Sem Fio Logitech M280;Acessórios;5;3259;16295;0,1;14665,5;Sudeste;Online;Em trânsito;SP;2183,53;10917,65;3747,85;0,255555556;38;Não Informado;30-49;107;13;LogTech Express;PIX;2
8650;43368;Smartwatch Samsung Galaxy Watch 7;Eletrodomésticos & TV;8;1599;12792;0;12792;Centro-Oeste;Online;Cancelado;GO;639,6;5116,8;7675,2;0,6;51;Masculino;50+;17;0;LogTech Express;PIX;5
8652;44309;Nokia G22;Celulares;9;611;5499;0,05;5224,05;Norte;Loja Física;Em trânsito;PA;281,06;2529,54;2694,51;0,515789474;95;Masculino;50+;159;9;TransFrete;PIX;3
8666;43411;Filtro de Linha iClamper Energia 5;Acessórios;9;1102;9918;0,1;8926,2;Centro-Oeste;Loja Física;Cancelado;MT;584,06;5256,54;3669,66;0,411111111;63;Feminino;50+;21;0;Correios;PIX;5
8677;44745;Headset Gamer Razer BlackShark V2 X;Acessórios;7;2741;19187;0,05;18227,65;Norte;Online;Entregue;AM;1781,65;12471,55;5756,1;0,315789474;72;Masculino;50+;53;10;LogTech Express;PIX;5
8685;44263;Caixa de Som JBL Flip 6;Eletrodomésticos & TV;10;3284;32840;0,05;31198;Norte;Marketplace;Entregue;RO;1707,68;17076,8;14121,2;0,452631579;66;Masculino;50+;142;24;Correios;PIX;5
8687;44941;Cabo Lightning Baseus;Acessórios;10;1893;18930;0;18930;Nordeste;Marketplace;Cancelado;RN;1268,31;12683,1;6246,9;0,33;95;Masculino;50+;163;0;TransFrete;PIX;4
8690;45013;Console Xbox Series X 1TB;Eletrodomésticos & TV;7;4110;28770;0,15;24454,5;Norte;Marketplace;Entregue;RR;1972,8;13809,6;10644,9;0,435294118;24;Masculino;18-29;68;8;LogTech Express;PIX;1
8697;45004;Placa de Video RTX 4071 Super;Computadores;7;894;6258;0;6258;Sul;Loja Física;Entregue;RS;598,98;4192,86;2065,14;0,33;32;Não Informado;30-49;153;22;Correios;PIX;3
8699;43886;Fone Bluetooth JBL Tune 520BT;Acessórios;10;279;2790;0,1;2511;Nordeste;Loja Física;Em trânsito;RN;128,34;1283,4;1227,6;0,488888889;25;Masculino;18-29;109;10;LogTech Express;PIX;5
8702;43490;Samsung Galaxy S23 FE;Celulares;7;3318;23226;0,05;22064,7;Centro-Oeste;Marketplace;Cancelado;MT;2057,16;14400,12;7664,58;0,347368421;54;Não Informado;50+;159;0;TransFrete;PIX;4
8706;43124;Fechadura Eletronica de Embutir Papaiz;Eletrodomésticos & TV;6;347;2082;0,1;1873,8;Sudeste;Online;Cancelado;SP;239,43;1436,58;437,22;0,233333333;82;Feminino;50+;64;0;LogTech Express;PIX;4
8712;45421;Console Asus ROG Ally X;Eletrodomésticos & TV;5;3351;16755;0,05;15917,25;Sudeste;Marketplace;Entregue;ES;2312,19;11560,95;4356,3;0,273684211;63;Masculino;50+;105;13;Correios;PIX;4
8713;43669;Robo Aspirador de Po Xiaomi Robot Vacuum E10;Eletrodomésticos & TV;5;4082;20410;0,15;17348,5;Sul;Online;Em trânsito;PR;2612,48;13062,4;4286,1;0,247058824;74;Feminino;50+;70;14;Correios;PIX;4
